siRNA,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
SBF2 - scrambled,5 - Cytoplasm (combined),4,0.5078913540662492,relative_to_Cytoplasm (combined),02_CDK7,4,1.034128223824604,0.9445893346885282,1.1321546242772942,0.048415079663369616,-0.08224084870529458,0.1790710080320337
SBF2 - scrambled,Cytoplasm (combined),4,0.0035222348777661054,unnormalised,02_CDK7,NA,0.6386248968588917,0.5537222998077327,0.7365456638275968,-0.6469592972648195,-0.8527654708442306,-0.44115312368540827
SBF2 - scrambled,6,4,3.4652122579107813e-4,unnormalised,02_CDK7,NA,0.6013750572394072,0.5507109543393247,0.6567001375586687,-0.7336630632628751,-0.860632789079086,-0.6066933374466643
SBF2 - scrambled,6 - Cytoplasm (combined),4,0.16539883600699726,relative_to_Cytoplasm (combined),02_CDK7,4,0.9416718017059785,0.8784396484975812,1.0094555541121224,-0.0867037659980556,-0.18698492283029472,0.013577390834183628
SBF2 - scrambled,Cytoplasm (combined),4,0.003911636860653314,unnormalised,02_CDK7,NA,0.6382981386735028,0.5510646319322788,0.7393407056545178,-0.6476976540973023,-0.8597065588497861,-0.43568874934481894
SBF2 - scrambled,9,4,0.0019171070807467926,unnormalised,02_CDK7,NA,0.58476029552644615,0.5058486722120017,0.6759820120292168,-0.7740827374132254,-0.9832222366513951,-0.5649432381750557
SBF2 - scrambled,9 - Cytoplasm (combined),4,0.010933892425526124,relative_to_Cytoplasm (combined),02_CDK7,4,0.9161240807339376,0.88172727454201,0.9518627307253774,-0.126385083315923,-0.18159560748284295,-0.07117455914900297
SBF2 - scrambled,Cytoplasm (combined),4,0.01907593819469911,unnormalised,02_RPS6_pS235_S236,NA,0.5188932061774204,0.3699867469534506,0.7277292001244527,-0.9464904479648508,-1.4344545010294876,-0.4585263949002144
SBF2 - scrambled,0,4,0.039818033643084325,unnormalised,02_RPS6_pS235_S236,NA,0.6136746302908459,0.44620977340196044,0.8439899220301387,-0.7044541521323635,-1.1642059813857164,-0.24470232287901036
SBF2 - scrambled,0 - Cytoplasm (combined),4,0.0016099911211879538,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.1826607536677167,1.1325698517569451,1.2349670584080288,0.2420362958324875,0.1796000318835308,0.3044725597814442
SBF2 - scrambled,Cytoplasm (combined),4,0.014737692064061642,unnormalised,02_RPS6_pS235_S236,NA,0.5163657854089277,0.37675424946069014,0.7077123210226695,-0.9535346845911673,-1.408304310625538,-0.4987650585567965
SBF2 - scrambled,10,4,0.002915049591636587,unnormalised,02_RPS6_pS235_S236,NA,0.5060979734987875,0.4119494716854436,0.6217635326284848,-0.9825113973221995,-1.2794607026713385,-0.6855620919730605
SBF2 - scrambled,10 - Cytoplasm (combined),4,0.7910353992111276,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,0.9801152357489975,0.85294345580031,1.1262480165768614,-0.02897671273103222,-0.22947799078856254,0.171524565326498
SBF2 - scrambled,Cytoplasm (combined),4,0.015140170708128325,unnormalised,02_RPS6_pS235_S236,NA,0.524701477225387,0.38481483819309975,0.7154392525382615,-0.9304312431899644,-1.3777636653873175,-0.4830988209926109
SBF2 - scrambled,11,4,0.010972696215455196,unnormalised,02_RPS6_pS235_S236,NA,0.6886867263870442,0.5850455385423118,0.8106880163267869,-0.5380802238110727,-0.7733791698969614,-0.30278127772518393
SBF2 - scrambled,11 - Cytoplasm (combined),4,0.02558633007061825,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.3125305650535015,1.1256290879940098,1.5304654993144882,0.39235101937889144,0.17073151563669348,0.6139705231210897
SBF2 - scrambled,Cytoplasm (combined),4,0.013383665180766962,unnormalised,02_RPS6_pS235_S236,NA,0.5248530808479693,0.38929487210817,0.7076146546288502,-0.9300144610525917,-1.3610647536258424,-0.49896416847934044
SBF2 - scrambled,12,4,0.021481532662913066,unnormalised,02_RPS6_pS235_S236,NA,0.7049481911761319,0.5847355863375691,0.8498746507889275,-0.5044108616025944,-0.7741437001319754,-0.23467802307321334
SBF2 - scrambled,12 - Cytoplasm (combined),4,0.0112540201333916,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.343134330158061,1.1794504173911424,1.5295342663403182,0.4256035994499971,0.238114770771134,0.6130924281288603
SBF2 - scrambled,Cytoplasm (combined),4,0.02464969042734291,unnormalised,02_RPS6_pS235_S236,NA,0.5206357202679509,0.36165383290814307,0.7495055452316339,-0.9416537979636936,-1.467318653060504,-0.4159889428668833
SBF2 - scrambled,13,4,0.05154688573227687,unnormalised,02_RPS6_pS235_S236,NA,0.6026485418494005,0.41988139051931705,0.8649710922982665,-0.7306112117576503,-1.251946246701201,-0.2092761768140995
SBF2 - scrambled,13 - Cytoplasm (combined),4,4.5023601692745896e-4,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.157524384879395,1.126601661975827,1.189295868107081,0.21104258620604366,0.1719775049721112,0.25010766743997587
SBF2 - scrambled,Cytoplasm (combined),4,0.014284655405963199,unnormalised,02_RPS6_pS235_S236,NA,0.5226458258977229,0.3846403579659161,0.7101664026438903,-0.9360944683218516,-1.3784179510794854,-0.4937709855642179
SBF2 - scrambled,14,4,0.025122952189757606,unnormalised,02_RPS6_pS235_S236,NA,0.7088072629507337,0.5842322398361796,0.8599452439539917,-0.49653470802416894,-0.7753861219164312,-0.2176832941319069
SBF2 - scrambled,14 - Cytoplasm (combined),4,0.011383401361834456,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.3561904215598592,1.1853205060668415,1.5516920951901523,0.4395597602976826,0.24527721101636205,0.6338423095790031
SBF2 - scrambled,Cytoplasm (combined),4,0.01305373984036444,unnormalised,02_RPS6_pS235_S236,NA,0.5192769489257005,0.38411201006593887,0.7020049949474249,-0.9454239103025741,-1.3804010214331524,-0.510446799171996
SBF2 - scrambled,15,4,0.013253053994470465,unnormalised,02_RPS6_pS235_S236,NA,0.5618681756029579,0.430455814222616,0.7333989606471665,-0.8316964069896404,-1.2160629405952181,-0.44732987338406266
SBF2 - scrambled,15 - Cytoplasm (combined),4,0.30833489937104663,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.0820202529023706,0.9477560881834131,1.235304992801417,0.11372750331293367,-0.07741227589576191,0.3048672825216296
SBF2 - scrambled,Cytoplasm (combined),4,0.02007318970488497,unnormalised,02_RPS6_pS235_S236,NA,0.5178539503301637,0.3668985814552604,0.730917826961554,-0.9493828209987951,-1.446546768200654,-0.45221887379693604
SBF2 - scrambled,19,4,0.06529349168780553,unnormalised,02_RPS6_pS235_S236,NA,0.6617356744129184,0.48003161479305917,0.9122192982632934,-0.5956730370173098,-1.0587986702969383,-0.13254740373768087
SBF2 - scrambled,19 - Cytoplasm (combined),4,6.96095662116405e-4,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.2778422835068097,1.2145627917145554,1.3444186769568476,0.35370978398148545,0.28043707783171823,0.4269824901312526
SBF2 - scrambled,Cytoplasm (combined),4,0.013626112134630412,unnormalised,02_RPS6_pS235_S236,NA,0.517502275498326,0.3807224770618315,0.7034221021378038,-0.9503628886175581,-1.3931883487634105,-0.5075374284717056
SBF2 - scrambled,2,4,0.008182411266961374,unnormalised,02_RPS6_pS235_S236,NA,0.4976944150304823,0.37597673402844806,0.6588166456432698,-1.006667897249636,-1.4112847062299405,-0.6020510882693313
SBF2 - scrambled,2 - Cytoplasm (combined),4,0.3233384538860602,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,0.9617241094277899,0.8985336761311629,1.0293584839658942,-0.05630500863207789,-0.15435551939146983,0.04174550212731424
SBF2 - scrambled,Cytoplasm (combined),4,0.014438686817991393,unnormalised,02_RPS6_pS235_S236,NA,0.5174939712076989,0.3786937128081483,0.7071678276633709,-0.9503860395399776,-1.4008966255419797,-0.49987545353797563
SBF2 - scrambled,3,4,0.010311195412759282,unnormalised,02_RPS6_pS235_S236,NA,0.6796041351703347,0.5757217594376592,0.8022308918664904,-0.5572334640079817,-0.7965563548587938,-0.31791057315717014
SBF2 - scrambled,3 - Cytoplasm (combined),4,0.02517627911812799,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.3132600049123508,1.1267848801858926,1.5305954764123755,0.3931525755319956,0.17221211008641274,0.6140930409775786
SBF2 - scrambled,Cytoplasm (combined),4,0.013774500916432989,unnormalised,02_RPS6_pS235_S236,NA,0.5217795599710296,0.3849694836481733,0.7072090666084492,-0.9384876653084916,-1.3771840063119072,-0.49979132430507645
SBF2 - scrambled,4,4,0.01847521479088647,unnormalised,02_RPS6_pS235_S236,NA,0.6214046003488503,0.4873982924267394,0.7922548833975561,-0.6863951729063573,-1.0368268982204265,-0.335963447592288
SBF2 - scrambled,4 - Cytoplasm (combined),4,0.03952118861320627,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.1909331986545277,1.0628832421598216,1.33440986497766,0.25209249240213444,0.08798312536518417,0.4162018594390847
SBF2 - scrambled,Cytoplasm (combined),4,0.01451638044980365,unnormalised,02_RPS6_pS235_S236,NA,0.51819846515216,0.37926499451073903,0.7080264542538761,-0.9484233524697925,-1.3987218753151198,-0.49812482962446497
SBF2 - scrambled,5,4,0.009430181400295671,unnormalised,02_RPS6_pS235_S236,NA,0.5780849077140113,0.45958717760381235,0.7271355181601675,-0.790646687037631,-1.1215895472633155,-0.4597038268119464
SBF2 - scrambled,5 - Cytoplasm (combined),4,0.15008920360548003,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.1155666150888093,0.9888487175736935,1.258523018317975,0.15777666543216157,-0.016178272690191235,0.33173160355451436
SBF2 - scrambled,Cytoplasm (combined),4,0.009298895641675632,unnormalised,02_RPS6_pS235_S236,NA,0.5074533546435992,0.3824532215853618,0.6733082442647633,-0.9786528797169587,-1.3866447944385882,-0.5706609649953293
SBF2 - scrambled,6,4,0.0026176609915976924,unnormalised,02_RPS6_pS235_S236,NA,0.4358076556243416,0.3414978252038439,0.5561625834290874,-1.1982365550781886,-1.5500517040077797,-0.8464214061485973
SBF2 - scrambled,6 - Cytoplasm (combined),4,0.015220790213963043,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,0.858813232066272,0.7981198408901795,0.9241220801496198,-0.21958367536123002,-0.3253227057367896,-0.11384464498567062
SBF2 - scrambled,Cytoplasm (combined),4,0.013263488792608122,unnormalised,02_RPS6_pS235_S236,NA,0.5166307732770992,0.38071186938848517,0.7010744275601674,-0.9527945142808644,-1.393228545630821,-0.5123604829309076
SBF2 - scrambled,9,4,0.031879042793505716,unnormalised,02_RPS6_pS235_S236,NA,0.6884334561681561,0.5490015984890868,0.8632773108055962,-0.538610884384555,-0.8651177450577606,-0.21210402371134926
SBF2 - scrambled,9 - Cytoplasm (combined),4,0.003138459414622234,relative_to_Cytoplasm (combined),02_RPS6_pS235_S236,4,1.3325444239437692,1.2196626254171485,1.455873620113854,0.4141836298963094,0.28648213471509687,0.5418851250775221
SBF2 - scrambled,Cytoplasm (combined),4,0.004686815532785751,unnormalised,03_CDK9,NA,0.8416266344518657,0.7931656000975763,0.8930485534567233,-0.24874773343252207,-0.3343059862122094,-0.16318948065283465
SBF2 - scrambled,0,4,0.012945087728085194,unnormalised,03_CDK9,NA,0.8455172006571826,0.7828434295928415,0.9132085798803716,-0.2420939906951524,-0.35320430070059317,-0.13098368068971156
SBF2 - scrambled,0 - Cytoplasm (combined),4,0.7714118094578175,relative_to_Cytoplasm (combined),03_CDK9,4,1.0046226747658131,0.9758329139064394,1.0342618129299779,0.006653742737369574,-0.035293950085422264,0.048601435560161894
SBF2 - scrambled,Cytoplasm (combined),4,0.0033661824694743167,unnormalised,03_CDK9,NA,0.8371656664467557,0.7916931201018482,0.8852500233765824,-0.25641494939825515,-0.3369867806222377,-0.1758431181742727
SBF2 - scrambled,10,4,0.0020984306419197774,unnormalised,03_CDK9,NA,0.8597837116324104,0.8245771046283793,0.8964935196952374,-0.21795431577077273,-0.2782736912622401,-0.15763494027930555
SBF2 - scrambled,10 - Cytoplasm (combined),4,0.0754132355288344,relative_to_Cytoplasm (combined),03_CDK9,4,1.0270174065805326,1.0047806755024458,1.0497462572038048,0.03846063362748221,0.006880622900215979,0.0700406443547485
SBF2 - scrambled,Cytoplasm (combined),4,0.002552524322413815,unnormalised,03_CDK9,NA,0.8387819388801229,0.7968612420096429,0.8829079692935856,-0.25363229803155396,-0.32759956627108316,-0.1796650297920245
SBF2 - scrambled,11,4,0.0045939545114647,unnormalised,03_CDK9,NA,0.8742765702097869,0.8350045113855512,0.9153956784610191,-0.1938383582367153,-0.26014410264680426,-0.12753261382662634
SBF2 - scrambled,11 - Cytoplasm (combined),4,0.032139928311478015,relative_to_Cytoplasm (combined),03_CDK9,4,1.0423168760369992,1.0163872410784085,1.0689080167110416,0.05979393979483862,0.023450170165021517,0.09613770942465552
SBF2 - scrambled,Cytoplasm (combined),4,0.0019208900095809348,unnormalised,03_CDK9,NA,0.839357964550652,0.8005504815607067,0.8800466789815913,-0.25264188071386057,-0.32093571500532037,-0.18434804642240085
SBF2 - scrambled,12,4,0.0057497712497325635,unnormalised,03_CDK9,NA,0.8735028652340642,0.8315456532582831,0.9175771078622007,-0.19511565945889842,-0.26613262281044336,-0.12409869610735325
SBF2 - scrambled,12 - Cytoplasm (combined),4,0.03608001998839037,relative_to_Cytoplasm (combined),03_CDK9,4,1.040679783984288,1.0148050838823397,1.0672142167935308,0.05752622125496232,0.021202652020863542,0.0938497904890611
SBF2 - scrambled,Cytoplasm (combined),4,0.0035251549128416356,unnormalised,03_CDK9,NA,0.8424059581442308,0.7976704295475696,0.889650376935001,-0.24741245463634337,-0.3261352981487807,-0.16868961112390615
SBF2 - scrambled,13,4,0.02711672498867517,unnormalised,03_CDK9,NA,0.8907892371210367,0.8334446147377496,0.9520794194829153,-0.16684396788639108,-0.2628417645395905,-0.07084617123319172
SBF2 - scrambled,13 - Cytoplasm (combined),4,0.08400197528195805,relative_to_Cytoplasm (combined),03_CDK9,4,1.0574346352955426,1.0080480116729083,1.1092408248164278,0.08056848674995243,0.01156435367202143,0.14957261982788295
SBF2 - scrambled,Cytoplasm (combined),4,0.00263944549885016,unnormalised,03_CDK9,NA,0.8383583910793575,0.7959719537706529,0.8830019557393637,-0.2543609792442331,-0.3292104968682276,-0.17951146162023873
SBF2 - scrambled,14,4,0.03831994395910523,unnormalised,03_CDK9,NA,0.8929121615788914,0.8300738589067495,0.9605074533313984,-0.1634098347563617,-0.26868838356304137,-0.05813128594968178
SBF2 - scrambled,14 - Cytoplasm (combined),4,0.03528593798516379,relative_to_Cytoplasm (combined),03_CDK9,4,1.0650721351155057,1.023807746205876,1.107999677872521,0.09095114448787142,0.03394482702165991,0.14795746195408316
SBF2 - scrambled,Cytoplasm (combined),4,0.003689046287043311,unnormalised,03_CDK9,NA,0.841232149629952,0.7956611672658136,0.8894131807423145,-0.24942410784027225,-0.32977390579592486,-0.16907430988461944
SBF2 - scrambled,15,4,0.017025784391667565,unnormalised,03_CDK9,NA,0.872380451638095,0.8150331854272282,0.9337627792435921,-0.19697065255743268,-0.29506929262758064,-0.09887201248728462
SBF2 - scrambled,15 - Cytoplasm (combined),4,0.12367754131812876,relative_to_Cytoplasm (combined),03_CDK9,4,1.037026999053525,0.9997186608688563,1.0757276410458387,0.05245345528283965,-4.059436759075315e-4,0.10531285424158662
SBF2 - scrambled,Cytoplasm (combined),4,0.0034298540643970614,unnormalised,03_CDK9,NA,0.8449161546270618,0.8011235087924715,0.8911026833126054,-0.24311991243389666,-0.3199034155663426,-0.1663364093014508
SBF2 - scrambled,19,4,0.03989810323428553,unnormalised,03_CDK9,NA,0.8690618383650955,0.79295031383224,0.9524789456887804,-0.20246925878144606,-0.3346976252173437,-0.07024089234554827
SBF2 - scrambled,19 - Cytoplasm (combined),4,0.3544400401979047,relative_to_Cytoplasm (combined),03_CDK9,4,1.0285776092761434,0.975700091323101,1.084320794589207,0.04065065365245061,-0.03549033157841557,0.11679163888331684
SBF2 - scrambled,Cytoplasm (combined),4,0.001714136355702247,unnormalised,03_CDK9,NA,0.839140747068467,0.8014169707220726,0.8786402323826293,-0.25301528414148655,-0.3193750344356694,-0.186655533847304
SBF2 - scrambled,2,4,0.002435449506379231,unnormalised,03_CDK9,NA,0.8452189014343561,0.8052624162719964,0.887157995835976,-0.24260306459900516,-0.3124690943169176,-0.17273703488109274
SBF2 - scrambled,2 - Cytoplasm (combined),4,0.5065703578611396,relative_to_Cytoplasm (combined),03_CDK9,4,1.007243307379749,0.987878707677619,1.0269874959106586,0.01041221954248158,-0.017594177140275048,0.03841861622523783
SBF2 - scrambled,Cytoplasm (combined),4,0.002499485863400154,unnormalised,03_CDK9,NA,0.840145210075586,0.7987622604469996,0.8836721625004532,-0.25128939110249965,-0.32416192428897,-0.17841685791602946
SBF2 - scrambled,3,4,0.0020676534165211947,unnormalised,03_CDK9,NA,0.8957360675157405,0.8689559633575921,0.9233415000092284,-0.15885439628642775,-0.2026450283832498,-0.11506376418960586
SBF2 - scrambled,3 - Cytoplasm (combined),4,0.01030596743870258,relative_to_Cytoplasm (combined),03_CDK9,4,1.066168153758983,1.0372340396517685,1.0959093981060135,0.09243499481607183,0.052741458036366734,0.13212853159577684
SBF2 - scrambled,Cytoplasm (combined),4,0.0021174843518731164,unnormalised,03_CDK9,NA,0.8399728288054908,0.800303862366858,0.8816080820163198,-0.25158543411689005,-0.3213802230170803,-0.18179064521669966
SBF2 - scrambled,4,4,0.010001947857092708,unnormalised,03_CDK9,NA,0.8835833603807676,0.8382311710337429,0.9313893132594345,-0.17856184473444933,-0.25457992338346636,-0.10254376608543227
SBF2 - scrambled,4 - Cytoplasm (combined),4,0.008009031856050087,relative_to_Cytoplasm (combined),03_CDK9,4,1.051918978899942,1.0308617012947128,1.0734063907701132,0.07302358938244081,0.043850796101259554,0.1021963826636218
SBF2 - scrambled,Cytoplasm (combined),4,0.0017515306487818287,unnormalised,03_CDK9,NA,0.8380923714106007,0.7999408685034604,0.8780634302766664,-0.25481883374101005,-0.32203473472454175,-0.1876029327574785
SBF2 - scrambled,5,4,0.0036748931256689503,unnormalised,03_CDK9,NA,0.8639348910837369,0.8242146419623991,0.9055693238532864,-0.21100550454727857,-0.2789080019327321,-0.14310300716182506
SBF2 - scrambled,5 - Cytoplasm (combined),4,0.05748596854481039,relative_to_Cytoplasm (combined),03_CDK9,4,1.03083493008013,1.0078669308246537,1.0543263406845311,0.04381332919373157,0.011305171662927601,0.07632148672453556
SBF2 - scrambled,Cytoplasm (combined),4,0.0034097835446118083,unnormalised,03_CDK9,NA,0.8428124736082172,0.7985685594797252,0.8895076787550843,-0.24671642871559255,-0.32451182228478387,-0.16892103514640128
SBF2 - scrambled,6,4,0.007536878011649218,unnormalised,03_CDK9,NA,0.8678742055077893,0.8208996693396394,0.9175367766826872,-0.20444214927063775,-0.284722188829811,-0.12416210971146442
SBF2 - scrambled,6 - Cytoplasm (combined),4,0.025872909023650737,relative_to_Cytoplasm (combined),03_CDK9,4,1.0297358341082432,1.0127732731086951,1.0469824947017512,0.042274279444954765,0.01831123793742425,0.0662373209524856
