treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
DMSO - Untreated,Nuclear periphery,4,0.42415040793640135,unnormalised,05_GTF2B,NA,1.0461615680524263,0.9471053864899962,1.1555778713559999,0.06510567704157268,-0.07840312842576426,0.20861448250890952
DMSO - Untreated,Nuclear periphery - all,4,0.3589677796085569,relative_to_all,05_GTF2B,4,0.9681563838776557,0.9106284129476014,1.0293186225202853,-0.04668799364541039,-0.13506562061799265,0.04168963332717193
DMSO - Untreated,all,4,0.1138369342663301,unnormalised,05_GTF2B,NA,1.0806652007527937,1.0022103720783833,1.1652616143816352,0.11191963313111267,0.003185373700937982,0.2206538925612877
DMSO - Untreated,Nuclear speckles,4,0.040140901417800315,unnormalised,05_GTF2B,NA,1.110510023493376,1.0368875605453833,1.1893599259987275,0.15122241474794973,0.05225945766266093,0.2501853718332382
DMSO - Untreated,Nuclear speckles - all,4,0.011182680150907169,relative_to_all,05_GTF2B,4,1.0276170850322488,1.015380848691205,1.040000778832222,0.03930278161683682,0.022020954466379236,0.05658460876729416
DMSO - Untreated,all,4,0.11698413709653466,unnormalised,05_GTF2B,NA,1.0804314767500347,1.0013015957192857,1.1658147564557781,0.11160757632722973,0.0018765846769271696,0.22133856797753265
DMSO - Untreated,Nucleolus,4,0.15680584095800776,unnormalised,05_GTF2B,NA,1.081336617470188,0.9901720347993098,1.180894672024202,0.11281570046235173,-0.014248890715625089,0.23988029164032867
DMSO - Untreated,Nucleolus - all,4,0.9088661786681811,relative_to_all,05_GTF2B,4,1.0008377585618626,0.9874512074988167,1.0144057866923348,0.001208124135122008,-0.018218632217705713,0.020634880487949477
DMSO - Untreated,all,4,0.11716396274429021,unnormalised,05_GTF2B,NA,1.0804940089034467,1.0012511448366013,1.1660084578148133,0.11169107279968815,0.0018038922211445004,0.221578253378232
DMSO - Untreated,Nucleoplasm,4,0.0860550614719229,unnormalised,05_GTF2B,NA,1.1134824819944444,1.0146462302264077,1.221946330428735,0.1550788609200029,0.020976800451510735,0.28918092138849505
DMSO - Untreated,Nucleoplasm - all,4,0.0822941007757459,relative_to_all,05_GTF2B,4,1.0305309171723,1.0045353320604813,1.057199221723384,0.043387788120314526,0.006528308214558204,0.08024726802607096
DMSO - Untreated,all,4,0.11638867248956157,unnormalised,05_GTF2B,NA,1.0805401686925393,1.0014738114916466,1.1658488147773598,0.11175270486410706,0.0021246952144001,0.2213807145138139
DMSO - Untreated,PML bodies,4,0.07152505316657645,unnormalised,05_GTF2B,NA,1.1014349065285969,1.0190556516294547,1.1904736030655794,0.139384236025344,0.027232840647475033,0.2515356314032127
DMSO - Untreated,PML bodies - all,4,0.04691268234946551,relative_to_all,05_GTF2B,4,1.019337307803504,1.0059480913200225,1.032904735389117,0.02763153116123716,0.008555861478096657,0.04670720084437733
DMSO - Untreated,all,4,0.020431369100006022,unnormalised,05_Sm,NA,1.1914966710560826,1.086494939909847,1.3066460459130391,0.2527749207622669,0.11968145552796741,0.3858683859965662
DMSO - Untreated,Cajal bodies,4,0.02438135118482493,unnormalised,05_Sm,NA,1.1801708432011884,1.0762690667900872,1.2941031774667298,0.23899572128055246,0.1060387961074582,0.3719526464536466
DMSO - Untreated,Cajal bodies - all,4,0.4525686873013573,relative_to_all,05_Sm,4,0.9904944527920035,0.9684381543446066,1.0130530861577618,-0.0137791994817144,-0.04626817540242317,0.018709776438994363
DMSO - Untreated,all,4,0.020397979350351467,unnormalised,05_Sm,NA,1.19155716733724,1.086571573961084,1.3066865699945127,0.25284816936742277,0.11978320995197886,0.385913128782867
DMSO - Untreated,Nuclear periphery,4,0.0489927881150613,unnormalised,05_Sm,NA,1.1466850786947143,1.0417893816640942,1.2621425144502616,0.19746922937624498,0.05906363774874541,0.3358748210037446
DMSO - Untreated,Nuclear periphery - all,4,0.21034715828760447,relative_to_all,05_Sm,4,0.962341640105442,0.9149720318704232,1.012163650934398,-0.05537893999117791,-0.1282004499590127,0.017442569976656823
DMSO - Untreated,all,4,0.020483678910628397,unnormalised,05_Sm,NA,1.191479758124421,1.0864086306935536,1.3067127542184138,0.25275444200105324,0.11956684585998273,0.3859420381421241
DMSO - Untreated,Nuclear speckles,4,0.0225209392681626,unnormalised,05_Sm,NA,1.2162171321612203,1.093651877710211,1.3525182397706337,0.2824008172088638,0.12915358435883167,0.4356480500588958
DMSO - Untreated,Nuclear speckles - all,4,0.16974245955406644,relative_to_all,05_Sm,4,1.0207618919818997,0.9964742708822684,1.0456414887661183,0.02964637520781046,-0.005095539948233623,0.06438829036385432
DMSO - Untreated,all,4,0.02047802918208672,unnormalised,05_Sm,NA,1.1914348510965813,1.0863977856363165,1.3066272991122714,0.25270006561163305,0.11955244410732155,0.38584768711594425
DMSO - Untreated,Nucleolus,4,0.016375475251902617,unnormalised,05_Sm,NA,1.1968670088268727,1.0955445486571935,1.307560371300269,0.25926285456609266,0.1316481505262824,0.38687755860590317
DMSO - Untreated,Nucleolus - all,4,0.8385511499305646,relative_to_all,05_Sm,4,1.0045593409705045,0.9641906845881243,1.046618148942365,0.006562788954459819,-0.052609603509803655,0.06573518141872331
DMSO - Untreated,all,4,0.02054315902311206,unnormalised,05_Sm,NA,1.1914827656921312,1.0863202384409483,1.3068256769097653,0.25275808368905905,0.11944946069852178,0.38606670667959614
DMSO - Untreated,Nucleoplasm,4,0.020828984370871703,unnormalised,05_Sm,NA,1.2254701972069697,1.100351622929923,1.3648157306695148,0.2933353990439778,0.13796461792806045,0.4487061801598954
DMSO - Untreated,Nucleoplasm - all,4,0.04636223144848294,relative_to_all,05_Sm,4,1.0285253236500618,1.0088271684268655,1.048608101067565,0.040577315354919076,0.01267903409649269,0.06847559661334496
DMSO - Untreated,all,4,0.02059386464819604,unnormalised,05_Sm,NA,1.1916185210977073,1.0863023421385742,1.3071450228374364,0.2529224524061555,0.11942569319567371,0.3864192116166376
DMSO - Untreated,PML bodies,4,0.01641813290394293,unnormalised,05_Sm,NA,1.2129464453393086,1.1029114754115368,1.3339593540019077,0.27851585322095374,0.14131699844508686,0.41571470799682075
DMSO - Untreated,PML bodies - all,4,0.01710686783550653,relative_to_all,05_Sm,4,1.017898281928309,1.0089317785677094,1.0269444717297793,0.025593400814798117,0.012828626327796909,0.03835817530179938
DMSO - Untreated,all,4,0.11458006896760889,unnormalised,07_POLR2A,NA,1.129253709171499,1.0031294707746756,1.271235644879213,0.1753696524909826,0.004507822091718597,0.3462314828902468
DMSO - Untreated,Cajal bodies,4,0.10980968466966248,unnormalised,07_POLR2A,NA,1.1155282591694609,1.004764134170863,1.23850290300473,0.15772706118155203,0.006856872151360111,0.3085972502117442
DMSO - Untreated,Cajal bodies - all,4,0.47582511899872915,relative_to_all,07_POLR2A,4,0.9878455568570964,0.9581762693595837,1.0184335340036426,-0.01764259130943045,-0.061637011432919074,0.026351828814058224
DMSO - Untreated,all,4,0.11455163965178193,unnormalised,07_POLR2A,NA,1.1292845166819188,1.0031430270804091,1.271287827548535,0.17540901055187244,0.004527318560992566,0.34629070254275207
DMSO - Untreated,Nuclear periphery,4,0.13264260817452492,unnormalised,07_POLR2A,NA,1.076129538515937,0.9970523546001396,1.161478410159267,0.10585175198936049,-0.004258833253968808,0.21596233723269007
DMSO - Untreated,Nuclear periphery - all,4,0.16711698025454716,relative_to_all,07_POLR2A,4,0.9529303931996143,0.900983479415009,1.0078723473078193,-0.0695572585625118,-0.15042744210554226,0.011312924980518599
DMSO - Untreated,all,4,0.11439219610736129,unnormalised,07_POLR2A,NA,1.129278927367027,1.0032149965775745,1.2711840434460764,0.17540187001579616,0.004630819566771168,0.34617292046482107
DMSO - Untreated,Nuclear speckles,4,0.09540774484270387,unnormalised,07_POLR2A,NA,1.156059246184901,1.014365156237315,1.317546223341418,0.2092153355435257,0.02057709441192327,0.3978535766751282
DMSO - Untreated,Nuclear speckles - all,4,0.042979254542753205,relative_to_all,07_POLR2A,4,1.0237145298374724,1.007768846229678,1.0399125181544975,0.03381346552772955,0.011164763201754694,0.05646216785370445
DMSO - Untreated,all,4,0.11533403820016269,unnormalised,07_POLR2A,NA,1.129160472291242,1.0027871010316889,1.2714596855835398,0.17525053139622943,0.004015343848010806,0.34648571894444774
