treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
AZD4573 (1h) - Unperturbed,4,7,5.424783576463627e-6,unnormalised,03_CDK9,NA,0.5894008752119791,0.5417361933659753,0.6412593361026588,-0.7626788921399986,-0.8843376144802924,-0.6410201697997051
AZD4573 (1h) - Unperturbed,4 - all,7,4.750879619713716e-5,relative_to_all,03_CDK9,7,1.5346056860340473,1.3957715331329807,1.6872493496997387,0.6178680055090605,0.481062813330854,0.7546731976872671
AZD4573 (1h) - Unperturbed,all,7,2.5529645034505695e-6,unnormalised,03_CDK9,NA,0.3840813426958589,0.33506943401023426,0.44026241379733877,-1.3805162103047974,-1.577468009100392,-1.1835644115092023
AZD4573 (1h) - Unperturbed,5,7,5.935597666913118e-6,unnormalised,03_CDK9,NA,0.530084106339768,0.4783886752432219,0.5873658268586108,-0.9157068103576964,-1.0637448574496426,-0.7676687632657501
AZD4573 (1h) - Unperturbed,5 - all,7,4.260975746239362e-5,relative_to_all,03_CDK9,7,1.3801350063481832,1.2866354540370692,1.4804291532392526,0.4648093999471009,0.3636033487005987,0.5660154511936033
AZD4573 (1h) - Unperturbed,all,7,2.5735069504545895e-6,unnormalised,03_CDK9,NA,0.3840704888936091,0.3350044934628,0.440322871237415,-1.3805569801787667,-1.5777476481139043,-1.1833663122436295
AZD4573 (1h) - Unperturbed,6,7,3.0719040250678846e-7,unnormalised,03_CDK9,NA,0.4195719400199318,0.38311969397497175,0.4594924657242745,-1.2530098977818378,-1.3841329065837897,-1.121886888979886
AZD4573 (1h) - Unperturbed,6 - all,7,0.029162611599175808,relative_to_all,03_CDK9,7,1.092434727876624,1.025349763072759,1.1639088217999505,0.12754708239692886,0.036116119854611585,0.21897804493924591
AZD4573 (1h) - Unperturbed,all,7,2.532230284089633e-6,unnormalised,03_CDK9,NA,0.38410199344282564,0.33514502900066073,0.44021044204854254,-1.380438643586424,-1.5771425594890038,-1.183734727683844
AZD4573 (1h) - Unperturbed,7,7,2.072744716504228e-6,unnormalised,03_CDK9,NA,0.5062449501733144,0.4607433965842515,0.5562400925894062,-0.9820924829089155,-1.1179646057181276,-0.8462203600997033
AZD4573 (1h) - Unperturbed,7 - all,7,4.4366614348075376e-4,relative_to_all,03_CDK9,7,1.317996154187286,1.2078942498164422,1.4381340607561108,0.3983461606775084,0.2724941533851103,0.5241981679699065
AZD4573 (1h) - Unperturbed,all,7,2.453768505563977e-6,unnormalised,03_CDK9,NA,0.38416125648281135,0.33541585790917194,0.43999073836996655,-1.380216067551261,-1.5759771961279396,-1.1844549389745822
AZD4573 (1h) - Unperturbed,8,7,3.6506817410455837e-6,unnormalised,03_CDK9,NA,0.36456240397520245,0.31322607890804594,0.42431251847071133,-1.4557623058504272,-1.6747237598286497,-1.2368008518722047
AZD4573 (1h) - Unperturbed,8 - all,7,0.0012863663138150251,relative_to_all,03_CDK9,7,0.9489827457171339,0.9303515259777495,0.9679870742646244,-0.07554623829916655,-0.1041521647285779,-0.046940311869755266
AZD4573 (1h) - Unperturbed,all,7,2.4428254550026345e-6,unnormalised,03_CDK9,NA,0.384162194237958,0.3354467885807961,0.43995231585344613,-1.3802125458711707,-1.5758441628555446,-1.1845809288867968
AZD4573 (1h) - Unperturbed,9,7,2.7270498692710614e-6,unnormalised,03_CDK9,NA,0.36451699746276706,0.315194295980189,0.42155788709965236,-1.455942005757653,-1.6656866680738944,-1.2461973434414118
AZD4573 (1h) - Unperturbed,9 - all,7,0.008011489800277665,relative_to_all,03_CDK9,7,0.9488622330103043,0.922600432656929,0.9758715749140496,-0.07572945988648243,-0.11622212592639103,-0.03523679384657384
AZD4573 (1h) - Unperturbed,all,7,0.06121090875414992,unnormalised,03_RPS6,NA,0.8859761942739063,0.7964447383846027,0.9855722299229013,-0.17466016006235577,-0.32835383159794296,-0.02096648852676835
AZD4573 (1h) - Unperturbed,0,7,0.1671436491375324,unnormalised,03_RPS6,NA,0.9147671556679824,0.8167931018618572,1.024493163790721,-0.12852352756975174,-0.29195741274573433,0.03491035760623093
AZD4573 (1h) - Unperturbed,0 - all,7,0.00936848943187775,relative_to_all,03_RPS6,7,1.0324963148898956,1.014416637137081,1.0508982219276792,0.04613663249260407,0.020650311984213653,0.07162295300099435
